,,Na23,,,,,,,Mg24 (2+),,,,,,,K39,,,,,,,Ca40 (2+),,,,,,,F-,,,,,,,,Cl-,,,,,,,,NO2-,,,,,,,,Br-,,,,,,,,NO3-,,,,,,,,PO4,,,,,,,,SO4 -2,,,,,,,,Ca+Mg,Alkalinity as CaCO3 -Used Ca+mg regression equation of 1.8758*(Ca+mg)+91.44 for Na's.,,,,,,
Name,Date,(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Cl- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO2- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Br- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO3- (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),PO4 (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),SO4 (umoles/L),molar mass(g),ug/L,mg/L,g/L,mol/L,mmol/L,(meq/L),mg/L,original alk w/o Ca+Mg fill (mg/L),original alk w/Ca+Mg fill (mg/L) #1_FINAL,molar mass alk,g/L,mol/L,mmol/L,Alk #1-meq/L USGS
North Canyon,11/11/2017,1346.630242,22.989769,1.347,0.001,0.0001,0.0586,0.06,21813.556,24.305,21.814,0.022,0.0009,0.8975,1.79,246.099,39.098,0.246,0.000,0.0000,0.0063,0.01,36720.816,40.078,36.721,0.037,0.0009,0.9162,1.83,3.102,18.990,58.902,0.059,0.000,0.0000,0.0031,0.00,28.471,35.450,1009.287,1.009,0.001,0.0000,0.0285,0.03,0.158,46.006,7.262,0.007,0.000,0.0000,0.0002,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,3.821,62.0049,236.926,0.237,0.000,0.0000,0.0038,0.00,0.531,94.970,50.406,0.050,0.000,0.0000,0.0005,0.00,20.665,96.060,1985.118,1.985,0.002,0.0000,0.0207,0.04,58.534,,201.2387754,100.0869,0.201238775,0.002010641,2.010640507,4.021281015
North Canyon,12/19/2017,1157.637131,22.989769,1.158,0.001,0.0001,0.0504,0.05,24037.492,24.305,24.037,0.024,0.0010,0.9890,1.98,573.314,39.098,0.573,0.001,0.0000,0.0147,0.01,42550.716,40.078,42.551,0.043,0.0011,1.0617,2.12,2.761,18.990,52.429,0.052,0.000,0.0000,0.0028,0.00,27.693,35.450,981.709,0.982,0.001,0.0000,0.0277,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,9.971,62.0049,618.263,0.618,0.001,0.0000,0.0100,0.01,0.395,94.970,37.518,0.038,0.000,0.0000,0.0004,0.00,21.123,96.060,2029.096,2.029,0.002,0.0000,0.0211,0.04,66.588,,216.3461598,100.0869,0.21634616,0.002161583,2.161583183,4.323166365
North Canyon,6/28/2018,927.6124056,22.989769,0.928,0.001,0.0000,0.0403,0.04,19465.956,24.305,19.466,0.019,0.0008,0.8009,1.60,172.810,39.098,0.173,0.000,0.0000,0.0044,0.00,37252.243,40.078,37.252,0.037,0.0009,0.9295,1.86,3.474,18.990,65.970,0.066,0.000,0.0000,0.0035,0.00,29.600,35.450,1049.306,1.049,0.001,0.0000,0.0296,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,23.331,96.060,2241.162,2.241,0.002,0.0000,0.0233,0.05,56.718,210,210,100.0869,0.21,0.002098177,2.098176684,4.196353369
North Canyon,8/6/2018,2278.322895,22.989769,2.278,0.002,0.0001,0.0991,0.10,24355.30315,24.305,24.355,0.024,0.0010,1.0021,2.00,2323.310894,39.098,2.323,0.002,0.0001,0.0594,0.06,39695.19931,40.078,39.695,0.040,0.0010,0.9904,1.98,3.951288587,18.990,75.035,0.075,0.000,0.0000,0.0040,0.00,26.13162955,35.450,926.366,0.926,0.001,0.0000,0.0261,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,4.156385948,62.0049,257.716,0.258,0.000,0.0000,0.0042,0.00,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,21.70941094,96.060,2085.406,2.085,0.002,0.0000,0.0217,0.04,64.051,208,208,100.0869,0.208,0.002078194,2.078194049,4.156388099
North Canyon,9/1/2018,1702.770918,22.989769,1.703,0.002,0.0001,0.0741,0.07,24635.03986,24.305,24.635,0.025,0.0010,1.0136,2.03,2060.332868,39.098,2.060,0.002,0.0001,0.0527,0.05,45980.66002,40.078,45.981,0.046,0.0011,1.1473,2.29,4.392115358,18.990,83.406,0.083,0.000,0.0000,0.0044,0.00,36.06283926,35.450,1278.428,1.278,0.001,0.0000,0.0361,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,9.334063832,62.0049,578.758,0.579,0.001,0.0000,0.0093,0.01,2.124166986,94.970,201.732,0.202,0.000,0.0000,0.0021,0.00,19.66335714,96.060,1888.862,1.889,0.002,0.0000,0.0197,0.04,70.616,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
North Canyon,9/1/2018,1893.910683,22.989769,1.894,0.002,0.0001,0.0824,0.08,22139.27256,24.305,22.139,0.022,0.0009,0.9109,1.82,2410.141073,39.098,2.410,0.002,0.0001,0.0616,0.06,39023.37358,40.078,39.023,0.039,0.0010,0.9737,1.95,3.736732851,18.990,70.961,0.071,0.000,0.0000,0.0037,0.00,30.06324625,35.450,1065.742,1.066,0.001,0.0000,0.0301,0.03,1.772066452,46.006,81.525,0.082,0.000,0.0000,0.0018,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,7.939724548,62.0049,492.302,0.492,0.000,0.0000,0.0079,0.01,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,22.60839481,96.060,2171.762,2.172,0.002,0.0000,0.0226,0.05,61.163,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
North Canyon,9/2/2018,1672.429164,22.989769,1.672,0.002,0.0001,0.0727,0.07,23977.07677,24.305,23.977,0.024,0.0010,0.9865,1.97,1876.365305,39.098,1.876,0.002,0.0000,0.0480,0.05,40364.09944,40.078,40.364,0.040,0.0010,1.0071,2.01,3.778644589,18.990,71.756,0.072,0.000,0.0000,0.0038,0.00,27.16926724,35.450,963.151,0.963,0.001,0.0000,0.0272,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,7.940747845,62.0049,492.365,0.492,0.000,0.0000,0.0079,0.01,1.797248624,94.970,170.685,0.171,0.000,0.0000,0.0018,0.00,21.75229632,96.060,2089.526,2.090,0.002,0.0000,0.0218,0.04,64.341,,212.1311783,100.0869,0.212131178,0.00211947,2.119469964,4.238939928
North Canyon,10/6/2018,1404.461296,22.989769,1.404,0.001,0.0001,0.0611,0.06,24220.01792,24.305,24.220,0.024,0.0010,0.9965,1.99,1485.168053,39.098,1.485,0.001,0.0000,0.0380,0.04,39431.00053,40.078,39.431,0.039,0.0010,0.9839,1.97,4.095901533,18.990,77.781,0.078,0.000,0.0000,0.0041,0.00,29.2351975,35.450,1036.388,1.036,0.001,0.0000,0.0292,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,22.11336868,96.060,2124.210,2.124,0.002,0.0000,0.0221,0.04,63.651,,210.8365804,100.0869,0.21083658,0.002106535,2.106535225,4.21307045
North Canyon,10/14/2018,1404.461296,22.989769,1.404,0.001,0.0001,0.0611,0.06,24220.01792,24.305,24.220,0.024,0.0010,0.9965,1.99,1485.168053,39.098,1.485,0.001,0.0000,0.0380,0.04,39431.00053,40.078,39.431,0.039,0.0010,0.9839,1.97,3.848555652,18.990,73.084,0.073,0.000,0.0000,0.0038,0.00,27.86113887,35.450,987.677,0.988,0.001,0.0000,0.0279,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,5.324895331,62.0049,330.170,0.330,0.000,0.0000,0.0053,0.01,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,22.08303771,96.060,2121.297,2.121,0.002,0.0000,0.0221,0.04,63.651,198,198,100.0869,0.198,0.001978281,1.978280874,3.956561748
North Canyon,11/12/2018,1105.231849,22.989769,1.105,0.001,0.0000,0.0481,0.05,22183.0508,24.305,22.183,0.022,0.0009,0.9127,1.83,343.5207224,39.098,0.344,0.000,0.0000,0.0088,0.01,39409.808,40.078,39.410,0.039,0.0010,0.9833,1.97,5.635905621,18.990,107.026,0.107,0.000,0.0000,0.0056,0.01,31.16235445,35.450,1104.705,1.105,0.001,0.0000,0.0312,0.03,3.961576893,46.006,182.254,0.182,0.000,0.0000,0.0040,0.00,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,7.005185702,62.0049,434.356,0.434,0.000,0.0000,0.0070,0.01,BDL,94.970,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,24.86742586,96.060,2388.765,2.389,0.002,0.0000,0.0249,0.05,61.593,192,192,100.0869,0.192,0.001918333,1.918332969,3.836665937
North Canyon,12/16/2018,1109.203582,22.989769,1.109,0.001,0.0000,0.0482,0.05,22527.89714,24.305,22.528,0.023,0.0009,0.9269,1.85,347.8350739,39.098,0.348,0.000,0.0000,0.0089,0.01,38989.85312,40.078,38.990,0.039,0.0010,0.9728,1.95,5.482828567,18.990,104.119,0.104,0.000,0.0000,0.0055,0.01,29.59304758,35.450,1049.074,1.049,0.001,0.0000,0.0296,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,8.666850015,62.0049,537.387,0.537,0.001,0.0000,0.0087,0.01,BDL,94.970,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,24.25688116,96.060,2330.116,2.330,0.002,0.0000,0.0243,0.05,61.518,184,184,100.0869,0.184,0.001838402,1.838402428,3.676804857
North Canyon Trail X-ing,9/1/2018,1917.496136,22.989769,1.917,0.002,0.0001,0.0834,0.08,24113.88516,24.305,24.114,0.024,0.0010,0.9921,1.98,2332.663962,39.098,2.333,0.002,0.0001,0.0597,0.06,47046.23512,40.078,47.046,0.047,0.0012,1.1739,2.35,4.196818081,18.990,79.698,0.080,0.000,0.0000,0.0042,0.00,34.52774204,35.450,1224.008,1.224,0.001,0.0000,0.0345,0.03,1.438866394,46.006,66.196,0.066,0.000,0.0000,0.0014,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,4.981660577,62.0049,308.887,0.309,0.000,0.0000,0.0050,0.00,2.137248891,94.970,202.975,0.203,0.000,0.0000,0.0021,0.00,21.80255001,96.060,2094.353,2.094,0.002,0.0000,0.0218,0.04,71.160,,224.9221536,100.0869,0.224922154,0.002247269,2.24726866,4.49453732
North Canyon Trail X-ing,10/4/2018,1676.669511,22.989769,1.677,0.002,0.0001,0.0729,0.07,24282.36313,24.305,24.282,0.024,0.0010,0.9991,2.00,2080.921507,39.098,2.081,0.002,0.0001,0.0532,0.05,39814.58807,40.078,39.815,0.040,0.0010,0.9934,1.99,3.762499369,18.990,71.450,0.071,0.000,0.0000,0.0038,0.00,28.10505321,35.450,996.324,0.996,0.001,0.0000,0.0281,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,6.45865709,62.0049,400.468,0.400,0.000,0.0000,0.0065,0.01,1.979416683,94.970,187.985,0.188,0.000,0.0000,0.0020,0.00,22.23789378,96.060,2136.172,2.136,0.002,0.0000,0.0222,0.04,64.097,,211.6730611,100.0869,0.211673061,0.002114893,2.114892769,4.229785537
Oak,6/25/2018,6009.105583,22.989769,6.009,0.006,0.0003,0.2614,0.26,31415.650,24.305,31.416,0.031,0.0013,1.2926,2.59,2113.756,39.098,2.114,0.002,0.0001,0.0541,0.05,51228.587,40.078,51.229,0.051,0.0013,1.2782,2.56,10.155,18.990,192.850,0.193,0.000,0.0000,0.0102,0.01,292.009,35.450,10351.712,10.352,0.010,0.0003,0.2920,0.29,4.198,46.006,193.131,0.193,0.000,0.0000,0.0042,0.00,1.870,79.904,149.445,0.149,0.000,0.0000,0.0019,0.00,45.361,62.0049,2812.620,2.813,0.003,0.0000,0.0454,0.05,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,702.598,96.060,67491.527,67.492,0.067,0.0007,0.7026,1.41,82.644,238,238,100.0869,0.238,0.002377934,2.377933576,4.755867151
Oak,7/14/2018,7159.194159,22.989769,7.159,0.007,0.0003,0.3114,0.31,33674.318,24.305,33.674,0.034,0.0014,1.3855,2.77,2877.216,39.098,2.877,0.003,0.0001,0.0736,0.07,50461.092,40.078,50.461,0.050,0.0013,1.2591,2.52,9.463,18.990,179.698,0.180,0.000,0.0000,0.0095,0.01,306.058,35.450,10849.749,10.850,0.011,0.0003,0.3061,0.31,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,1.362,79.904,108.805,0.109,0.000,0.0000,0.0014,0.00,47.910,62.0049,2970.660,2.971,0.003,0.0000,0.0479,0.05,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,735.494,96.060,70651.580,70.652,0.071,0.0007,0.7355,1.47,84.135,216,216,100.0869,0.216,0.002158125,2.15812459,4.316249179
Oak,8/4/2018,7327.20126,22.989769,7.327,0.007,0.0003,0.3187,0.32,34462.74765,24.305,34.463,0.034,0.0014,1.4179,2.84,4059.536943,39.098,4.060,0.004,0.0001,0.1038,0.10,52543.00688,40.078,52.543,0.053,0.0013,1.3110,2.62,21.60001799,18.990,410.184,0.410,0.000,0.0000,0.0216,0.02,292.5411322,35.450,10370.583,10.371,0.010,0.0003,0.2925,0.29,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,11.0343463,79.904,881.688,0.882,0.001,0.0000,0.0110,0.01,52.04729397,62.0049,3227.187,3.227,0.003,0.0001,0.0520,0.05,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,681.5245215,96.060,65467.246,65.467,0.065,0.0007,0.6815,1.36,87.006,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
Oak,8/31/2018,8744.898997,22.989769,8.745,0.009,0.0004,0.3804,0.38,32526.56534,24.305,32.527,0.033,0.0013,1.3383,2.68,4142.402123,39.098,4.142,0.004,0.0001,0.1059,0.11,50626.32271,40.078,50.626,0.051,0.0013,1.2632,2.53,20.77730497,18.990,394.561,0.395,0.000,0.0000,0.0208,0.02,323.1251434,35.450,11454.786,11.455,0.011,0.0003,0.3231,0.32,1.688142003,46.006,77.664,0.078,0.000,0.0000,0.0017,0.00,10.64522851,79.904,850.596,0.851,0.001,0.0000,0.0106,0.01,110.5585333,62.0049,6855.171,6.855,0.007,0.0001,0.1106,0.11,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,674.8062815,96.060,64821.891,64.822,0.065,0.0007,0.6748,1.35,83.153,220,220,100.0869,0.22,0.00219809,2.19808986,4.39617972
Oak,10/13/2018,7260.196021,22.989769,7.260,0.007,0.0003,0.3158,0.32,34989.79411,24.305,34.990,0.035,0.0014,1.4396,2.88,4168.906631,39.098,4.169,0.004,0.0001,0.1066,0.11,50154.59887,40.078,50.155,0.050,0.0013,1.2514,2.50,21.161065,18.990,401.849,0.402,0.000,0.0000,0.0212,0.02,284.7748444,35.450,10095.268,10.095,0.010,0.0003,0.2848,0.28,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,10.07943634,79.904,805.387,0.805,0.001,0.0000,0.0101,0.01,52.93811719,62.0049,3282.423,3.282,0.003,0.0001,0.0529,0.05,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,675.4509158,96.060,64883.815,64.884,0.065,0.0007,0.6755,1.35,85.144,180,180,100.0869,0.18,0.001798437,1.798437158,3.596874316
Oak,11/11/2018,7604.871193,22.989769,7.605,0.008,0.0003,0.3308,0.33,32533.38946,24.305,32.533,0.033,0.0013,1.3385,2.68,2524.642814,39.098,2.525,0.003,0.0001,0.0646,0.06,58402.80086,40.078,58.403,0.058,0.0015,1.4572,2.91,22.19586918,18.990,421.500,0.421,0.000,0.0000,0.0222,0.02,308.8616074,35.450,10949.144,10.949,0.011,0.0003,0.3089,0.31,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,15.05357034,79.904,1202.840,1.203,0.001,0.0000,0.0151,0.02,55.1472903,62.0049,3419.402,3.419,0.003,0.0001,0.0551,0.06,BDL,94.970,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,700.3031475,96.060,67271.120,67.271,0.067,0.0007,0.7003,1.40,90.936,,262.0181058,100.0869,0.262018106,0.002617906,2.617906098,5.235812195
Oak,12/17/2018,6293.73944,22.989769,6.294,0.006,0.0003,0.2738,0.27,32478.01257,24.305,32.478,0.032,0.0013,1.3363,2.67,2319.027043,39.098,2.319,0.002,0.0001,0.0593,0.06,51591.38226,40.078,51.591,0.052,0.0013,1.2873,2.57,20.97066312,18.990,398.233,0.398,0.000,0.0000,0.0210,0.02,307.4632401,35.450,10899.572,10.900,0.011,0.0003,0.3075,0.31,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,13.76895236,79.904,1100.194,1.100,0.001,0.0000,0.0138,0.01,58.82692368,62.0049,3647.558,3.648,0.004,0.0001,0.0588,0.06,BDL,94.970,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,731.9454657,96.060,70310.681,70.311,0.070,0.0007,0.7319,1.46,84.069,198,198,100.0869,0.198,0.001978281,1.978280874,3.956561748
Oquer,6/28/2018,1063.871551,22.989769,1.064,0.001,0.0000,0.0463,0.05,4690.295,24.305,4.690,0.005,0.0002,0.1930,0.39,922.961,39.098,0.923,0.001,0.0000,0.0236,0.02,35346.365,40.078,35.346,0.035,0.0009,0.8819,1.76,2.927,18.990,55.585,0.056,0.000,0.0000,0.0029,0.00,19.333,35.450,685.366,0.685,0.001,0.0000,0.0193,0.02,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,6.610,62.0049,409.858,0.410,0.000,0.0000,0.0066,0.01,8.265,94.970,784.941,0.785,0.001,0.0000,0.0083,0.01,16.665,96.060,1600.887,1.601,0.002,0.0000,0.0167,0.03,40.037,136,136,100.0869,0.136,0.001358819,1.358819186,2.717638372
Oquer,7/17/2018,1335.808342,22.989769,1.336,0.001,0.0001,0.0581,0.06,5133.890,24.305,5.134,0.005,0.0002,0.2112,0.42,1904.025,39.098,1.904,0.002,0.0000,0.0487,0.05,41363.729,40.078,41.364,0.041,0.0010,1.0321,2.06,3.676,18.990,69.805,0.070,0.000,0.0000,0.0037,0.00,57.767,35.450,2047.848,2.048,0.002,0.0001,0.0578,0.06,2.638,46.006,121.364,0.121,0.000,0.0000,0.0026,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,53.619,62.0049,3324.651,3.325,0.003,0.0001,0.0536,0.05,4.958,94.970,470.887,0.471,0.000,0.0000,0.0050,0.00,22.472,96.060,2158.628,2.159,0.002,0.0000,0.0225,0.04,46.498,166,166,100.0869,0.166,0.001658559,1.658558712,3.317117425
Oquer,8/4/2018,1688.551238,22.989769,1.689,0.002,0.0001,0.0734,0.07,4541.611311,24.305,4.542,0.005,0.0002,0.1869,0.37,3796.474552,39.098,3.796,0.004,0.0001,0.0971,0.10,33337.14824,40.078,33.337,0.033,0.0008,0.8318,1.66,3.817280485,18.990,72.490,0.072,0.000,0.0000,0.0038,0.00,29.67632412,35.450,1052.026,1.052,0.001,0.0000,0.0297,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,33.38419564,62.0049,2069.984,2.070,0.002,0.0000,0.0334,0.03,9.290677995,94.970,882.336,0.882,0.001,0.0000,0.0093,0.01,18.54456295,96.060,1781.391,1.781,0.002,0.0000,0.0185,0.04,37.879,148,148,100.0869,0.148,0.001478715,1.478714997,2.957429993
Oquer,11/11/2018,1251.418567,22.989769,1.251,0.001,0.0001,0.0544,0.05,6347.432898,24.305,6.347,0.006,0.0003,0.2612,0.52,1284.463221,39.098,1.284,0.001,0.0000,0.0329,0.03,43419.67103,40.078,43.420,0.043,0.0011,1.0834,2.17,5.625266236,18.990,106.824,0.107,0.000,0.0000,0.0056,0.01,21.41837191,35.450,759.281,0.759,0.001,0.0000,0.0214,0.02,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,8.72295481,62.0049,540.866,0.541,0.001,0.0000,0.0087,0.01,9.159767513,94.970,869.903,0.870,0.001,0.0000,0.0092,0.01,23.6784352,96.060,2274.550,2.275,0.002,0.0000,0.0237,0.05,49.767,209,209,100.0869,0.209,0.002088185,2.088185367,4.176370734
Parisawampitts,5/25/2018,1562.847743,22.989769,1.563,0.002,0.0001,0.0680,0.07,29016.325,24.305,29.016,0.029,0.0012,1.1938,2.39,431.787,39.098,0.432,0.000,0.0000,0.0110,0.01,65402.195,40.078,65.402,0.065,0.0016,1.6319,3.26,5.036,18.990,95.636,0.096,0.000,0.0000,0.0050,0.01,38.688,35.450,1371.480,1.371,0.001,0.0000,0.0387,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,3.428,94.970,325.527,0.326,0.000,0.0000,0.0034,0.00,26.869,96.060,2581.061,2.581,0.003,0.0000,0.0269,0.05,94.419,260,260,100.0869,0.26,0.002597743,2.597742562,5.195485123
Parisawampitts,6/26/2018,1579.952083,22.989769,1.580,0.002,0.0001,0.0687,0.07,32958.931,24.305,32.959,0.033,0.0014,1.3561,2.71,421.321,39.098,0.421,0.000,0.0000,0.0108,0.01,66258.471,40.078,66.258,0.066,0.0017,1.6532,3.31,5.550,18.990,105.390,0.105,0.000,0.0000,0.0055,0.01,46.105,35.450,1634.433,1.634,0.002,0.0000,0.0461,0.05,0.951,46.006,43.757,0.044,0.000,0.0000,0.0010,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,8.646,62.0049,536.123,0.536,0.001,0.0000,0.0086,0.01,1.489,94.970,141.436,0.141,0.000,0.0000,0.0015,0.00,30.073,96.060,2888.826,2.889,0.003,0.0000,0.0301,0.06,99.217,330,330,100.0869,0.33,0.003297135,3.29713479,6.59426958
Parisawampitts,7/13/2018,1502.973177,22.989769,1.503,0.002,0.0001,0.0654,0.07,36559.360,24.305,36.559,0.037,0.0015,1.5042,3.01,245.089,39.098,0.245,0.000,0.0000,0.0063,0.01,74001.225,40.078,74.001,0.074,0.0018,1.8464,3.69,5.276,18.990,100.197,0.100,0.000,0.0000,0.0053,0.01,48.416,35.450,1716.355,1.716,0.002,0.0000,0.0484,0.05,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,30.857,96.060,2964.092,2.964,0.003,0.0000,0.0309,0.06,110.561,320,320,100.0869,0.32,0.003197222,3.197221614,6.394443229
Parisawampitts,8/5/2018,1929.44532,22.989769,1.929,0.002,0.0001,0.0839,0.08,38310.301,24.305,38.310,0.038,0.0016,1.5762,3.15,1773.566089,39.098,1.774,0.002,0.0000,0.0454,0.05,65337.66949,40.078,65.338,0.065,0.0016,1.6303,3.26,5.863555252,18.990,111.349,0.111,0.000,0.0000,0.0059,0.01,38.5787572,35.450,1367.617,1.368,0.001,0.0000,0.0386,0.04,26.7854754,46.006,1232.279,1.232,0.001,0.0000,0.0268,0.03,2.230309307,79.904,178.211,0.178,0.000,0.0000,0.0022,0.00,13.12473841,62.0049,813.798,0.814,0.001,0.0000,0.0131,0.01,4.507907863,94.970,428.116,0.428,0.000,0.0000,0.0045,0.00,28.01703462,96.060,2691.316,2.691,0.003,0.0000,0.0280,0.06,103.648,318,318,100.0869,0.318,0.003177239,3.177238979,6.354477959
Parisawampitts,9/1/2018,2117.679954,22.989769,2.118,0.002,0.0001,0.0921,0.09,36982.57954,24.305,36.983,0.037,0.0015,1.5216,3.04,2236.685351,39.098,2.237,0.002,0.0001,0.0572,0.06,66578.41292,40.078,66.578,0.067,0.0017,1.6612,3.32,5.792708234,18.990,110.004,0.110,0.000,0.0000,0.0058,0.01,39.29805239,35.450,1393.116,1.393,0.001,0.0000,0.0393,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,2.167010539,79.904,173.153,0.173,0.000,0.0000,0.0022,0.00,2.071100405,62.0049,128.418,0.128,0.000,0.0000,0.0021,0.00,4.593780364,94.970,436.271,0.436,0.000,0.0000,0.0046,0.00,27.35447105,96.060,2627.670,2.628,0.003,0.0000,0.0274,0.05,103.561,344,344,100.0869,0.344,0.003437013,3.437013235,6.874026471
Parisawampitts,10/13/2018,2096.449776,22.989769,2.096,0.002,0.0001,0.0912,0.09,22256.71875,24.305,22.257,0.022,0.0009,0.9157,1.83,2379.268737,39.098,2.379,0.002,0.0001,0.0609,0.06,51105.26742,40.078,51.105,0.051,0.0013,1.2751,2.55,5.133010818,18.990,97.476,0.097,0.000,0.0000,0.0051,0.01,37.93911739,35.450,1344.942,1.345,0.001,0.0000,0.0379,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,19.9952558,62.0049,1239.804,1.240,0.001,0.0000,0.0200,0.02,5.763041357,94.970,547.316,0.547,0.001,0.0000,0.0058,0.01,24.16744611,96.060,2321.525,2.322,0.002,0.0000,0.0242,0.05,73.362,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
